Tick;Step;Energy;Rule;Sheep_gain_from_food;Sheep_reproduce;0_Position;1_Position;ID
56;56;62;R1 - Eat grass;4;4;79,0;51,0;835535a3-efbd-40dd-93d6-3a9d0778a509
56;56;38;R1 - Eat grass;4;4;73,0;33,0;cea449fc-0c54-4cae-b79b-7b83a7b41940
56;56;33;R1 - Eat grass;4;4;55,0;29,0;03ae785c-a3c2-49b4-a1df-28fa367d496d
56;56;26;R1 - Eat grass;4;4;76,0;62,0;8e8b58da-e9ae-45f1-8902-824803dd6752
56;56;109;R1 - Eat grass;4;4;49,0;61,0;85f28b6e-6048-44a8-b8c3-4de74cec7a33
56;56;107;R1 - Eat grass;4;4;52,0;49,0;15fdc0a8-f621-4fa4-92d2-0455db5f6993
56;56;17;R1 - Eat grass;4;4;45,0;29,0;30d2605d-5012-40d8-90d3-5953584d18b0
56;56;39;R1 - Eat grass;4;4;4,0;31,0;403f641a-50a2-4bb0-b37c-d99bfc19dead
56;56;89;R1 - Eat grass;4;4;26,0;75,0;ffd87470-1c36-490a-89f8-7c3b9b464a0a
56;56;45;R1 - Eat grass;4;4;99,0;67,0;a90b8dac-100a-4abe-a888-ccbd8f141eb2
56;56;59;R2 - No food found;4;4;94,0;100,0;237edcb5-9cfe-4976-a04c-e474960e393b
56;56;35;R1 - Eat grass;4;4;14,0;47,0;c84e04af-5ea2-482f-b964-c04a9ffa0e4a
56;56;129;R1 - Eat grass;4;4;84,0;55,0;8f016bfd-8d31-4798-b961-61b7cbe1656f
56;56;99;R1 - Eat grass;4;4;69,0;51,0;bff0a8ca-270b-4fbb-9ce9-0fb4ba132a7c
56;56;18;R1 - Eat grass;4;4;4,0;59,0;5a1514a5-568a-497a-80de-377d073aa5fb
56;56;128;R1 - Eat grass;4;4;1,0;67,0;4f2c887b-de67-48bd-942c-1b7fd51a269e
56;56;47;R1 - Eat grass;4;4;38,0;30,0;bb898540-e3bc-4e84-bdf6-1461a4b29177
56;56;40;R1 - Eat grass;4;4;65,0;89,0;060c17df-502e-49b8-8d75-2731168e240a
56;56;35;R1 - Eat grass;4;4;33,0;69,0;b26c99c8-30ab-4099-bb5a-e1966b22ba52
56;56;135;R1 - Eat grass;4;4;29,0;82,0;08dfc159-bf7d-4dc5-ae9b-d2213b6a8064
56;56;33;R1 - Eat grass;4;4;9,0;66,0;56b7fb47-333d-4a84-baf1-f21ba834369a
56;56;95;R1 - Eat grass;4;4;36,0;8,0;c0cc9c71-4b92-4c06-99c4-f24b59d315a0
56;56;69;R1 - Eat grass;4;4;10,0;84,0;f8f171f6-1780-479c-bd99-9606ddf51a19
56;56;78;R1 - Eat grass;4;4;54,0;44,0;cfb4d6bf-9fe2-4bc8-a276-38dbc5fe811e
56;56;59;R1 - Eat grass;4;4;10,0;36,0;c3583b94-02bb-4943-ac7d-afff008c1b26
56;56;151;R1 - Eat grass;4;4;96,0;38,0;905e57bc-f589-437d-b44a-e78842a3003c
56;56;44;R1 - Eat grass;4;4;49,0;88,0;8c35be06-e837-4a67-baf9-f987b9497e3b
56;56;128;R1 - Eat grass;4;4;20,0;78,0;c8ab0418-7ffe-4ed2-91a0-8a4140299deb
56;56;16;R1 - Eat grass;4;4;83,0;23,0;29b421fa-3b8f-4bb5-bc10-dd1323d2e0d0
56;56;37;R1 - Eat grass;4;4;57,0;2,0;0e7c1a4f-c58b-4c78-bfd9-da5d2a8515af
56;56;3;R2 - No food found;4;4;100,0;77,0;575b9d41-4588-4eea-bb64-768ef7f15414
56;56;57;R1 - Eat grass;4;4;94,0;39,0;334ec505-6279-4bc3-a005-263b1ba98cf3
56;56;24;R1 - Eat grass;4;4;18,0;31,0;41b0a022-0b6f-495d-a900-76ce68e30f30
56;56;70;R1 - Eat grass;4;4;64,0;10,0;11b6c4c4-33da-4644-994e-e3372e6b73d7
56;56;135;R2 - No food found;4;4;100,0;10,0;387fa746-8b2d-49e1-b60a-37852c0a933a
56;56;66;R1 - Eat grass;4;4;55,0;93,0;70b826b9-147b-4567-91b6-129cd5b7595e
56;56;23;R1 - Eat grass;4;4;65,0;6,0;96fbd31a-75bd-4009-ba7e-c5b2d14e9258
56;56;64;R1 - Eat grass;4;4;93,0;23,0;dd313638-59cf-4322-9546-eeaad490904e
56;56;19;R1 - Eat grass;4;4;16,0;49,0;2895a18b-6ba7-41d1-8c09-11a6c768f5b8
56;56;41;R1 - Eat grass;4;4;15,0;86,0;bf442657-bd71-48a0-aaeb-20d79ce74199
56;56;43;R1 - Eat grass;4;4;16,0;22,0;b7d9c139-21cb-4dff-b614-950457c19420
56;56;74;R1 - Eat grass;4;4;97,0;31,0;5cc3418e-1121-4de8-8751-0188bf83e7af
56;56;49;R2 - No food found;4;4;70,0;100,0;04a99127-21b7-49f1-9827-67e2684cfb32
56;56;66;R1 - Eat grass;4;4;66,0;78,0;06f4cc1f-13fb-4c03-87b6-9402da17e707
56;56;40;R1 - Eat grass;4;4;93,0;80,0;f88c2854-fc9e-4b95-b775-cda6ea0fa835
56;56;43;R1 - Eat grass;4;4;12,0;15,0;0ce4c428-feab-4fce-8d3c-5b8e5404dc74
56;56;20;R1 - Eat grass;4;4;67,0;97,0;cd25c5ce-2a8a-4a27-bb20-ba146aeecf6f
56;56;84;R1 - Eat grass;4;4;41,0;15,0;76cc81ee-2708-42c2-b4f3-78841d5f0100
56;56;21;R1 - Eat grass;4;4;18,0;86,0;716d8949-c5c5-4ca6-b90d-fc17bface99e
56;56;81;R1 - Eat grass;4;4;99,0;91,0;52a0b3c0-5d8d-49a3-82b1-139046e584af
56;56;5;R2 - No food found;4;4;100,0;85,0;8a4cc612-d902-4c99-9e2c-db7fbf1cfe46
56;56;128;R1 - Eat grass;4;4;40,0;77,0;7d582c06-1375-4b01-ba39-1874fde19631
56;56;45;R2 - No food found;4;4;100,0;17,0;6ab503eb-af28-4c0f-8054-e7faacfec2ac
56;56;111;R1 - Eat grass;4;4;58,0;66,0;7d9ff267-6ee5-46e2-8094-b485299c4359
56;56;75;R1 - Eat grass;4;4;74,0;44,0;e7758554-1691-421a-8589-bd0dde7fd1b1
56;56;77;R1 - Eat grass;4;4;33,0;77,0;738f7815-1285-4202-9b8c-4ec1f7bd8e6a
56;56;46;R1 - Eat grass;4;4;86,0;18,0;b9dc16e7-6a85-400e-9d5f-123a759b3a68
56;56;41;R2 - No food found;4;4;100,0;68,0;0b3d254e-b124-456a-a5e8-d81328b85a5a
56;56;12;R2 - No food found;4;4;91,0;100,0;714c80c7-7120-4b5e-8a09-10885a292198
56;56;35;R1 - Eat grass;4;4;43,0;89,0;f8893286-66d3-48ba-aafd-c81dd6cd67a7
56;56;55;R1 - Eat grass;4;4;89,0;5,0;25172bae-df47-40eb-a87c-f33d77269a17
56;56;88;R1 - Eat grass;4;4;94,0;75,0;e2427b7d-819d-4685-9211-126f3113187b
56;56;47;R1 - Eat grass;4;4;0,0;91,0;982526f9-1550-4234-83c5-2aa007794476
56;56;79;R1 - Eat grass;4;4;42,0;68,0;d0ff6263-9dee-4439-a002-19a6420e5e66
56;56;134;R1 - Eat grass;4;4;2,0;86,0;e708cff8-2d1a-4844-aff0-22a30fb2f59c
56;56;167;R1 - Eat grass;4;4;99,0;88,0;2d3f8f70-afaa-4263-bb02-df2ed0e9a282
56;56;37;R1 - Eat grass;4;4;45,0;79,0;a2df411a-dcdc-4e08-aff3-45095ea3cd1c
56;56;17;R2 - No food found;4;4;100,0;96,0;279d433c-e542-460b-b598-6f609e857d96
56;56;24;R2 - No food found;4;4;100,0;83,0;63e78597-4753-4f6d-b533-010da375731b
56;56;60;R1 - Eat grass;4;4;63,0;11,0;00656ac4-5ea7-42f2-86e9-a04c01710aac
56;56;40;R1 - Eat grass;4;4;68,0;57,0;45b62e64-def3-42b3-a680-cbdf80834b7d
56;56;63;R1 - Eat grass;4;4;54,0;58,0;269126cc-7ea4-470b-aee9-bb00cce19e2c
56;56;27;R1 - Eat grass;4;4;83,0;51,0;a6ab60cd-5c53-4bba-822e-00377e7fccf5
56;56;38;R1 - Eat grass;4;4;62,0;16,0;8e60be05-9ca1-4b15-9585-94a8d393227e
56;56;41;R1 - Eat grass;4;4;3,0;50,0;de526c8c-bf8b-432d-aec2-426ecfd53478
56;56;93;R2 - No food found;4;4;100,0;26,0;085b9b00-e31a-432c-abaf-727a60348930
56;56;62;R2 - No food found;4;4;100,0;58,0;0c4fbb83-7b4c-4bd0-87c5-1eb735a55618
56;56;83;R1 - Eat grass;4;4;45,0;6,0;0594a551-7918-4237-b88a-c958a1a085ed
56;56;100;R1 - Eat grass;4;4;26,0;63,0;76ff1429-7cd2-4822-9ec9-e47882e9d6b0
56;56;84;R1 - Eat grass;4;4;37,0;49,0;207eb333-815a-4a9f-abc9-4f9daa370426
56;56;170;R1 - Eat grass;4;4;61,0;50,0;01dad334-cd16-4dca-9227-7ee9a9392530
56;56;40;R1 - Eat grass;4;4;48,0;7,0;b5e17444-89fc-485a-a221-8a65b23f8412
56;56;15;R2 - No food found;4;4;100,0;86,0;1f8b2f0d-59b2-4648-a02c-8bb20c486885
56;56;51;R2 - No food found;4;4;100,0;11,0;e1851eb8-0d25-499a-93e3-7588f58bd395
56;56;37;R1 - Eat grass;4;4;86,0;14,0;53f26bac-5572-42c6-9a49-fdef3750c25f
56;56;31;R1 - Eat grass;4;4;65,0;60,0;35907acf-c909-4bec-88e1-a466a9edcf3c
56;56;62;R1 - Eat grass;4;4;18,0;77,0;345c4d90-69ed-4d2d-99a6-1646da4ef83c
56;56;120;R1 - Eat grass;4;4;58,0;67,0;08de562a-a03c-49e8-9c77-1c5a1c86d70a
56;56;47;R1 - Eat grass;4;4;94,0;4,0;3112d43a-225d-4a9a-af71-a61bc8a48027
56;56;50;R1 - Eat grass;4;4;74,0;3,0;89045860-d477-4f5a-ac8e-df8c55b2bb95
56;56;41;R1 - Eat grass;4;4;74,0;24,0;a2ea4bb8-1154-4a4e-a68d-ef4e9b397520
56;56;37;R1 - Eat grass;4;4;69,0;53,0;3433f752-a255-4061-bb3a-3f3fcf68fc37
56;56;17;R1 - Eat grass;4;4;96,0;13,0;56eb1cbe-4214-4882-b76f-7694b3756970
56;56;88;R2 - No food found;4;4;100,0;91,0;ab3371a1-07d7-4b12-89be-7f040c7d1716
56;56;54;R1 - Eat grass;4;4;98,0;31,0;0d0fe25c-f01a-429d-8c0b-73868d4ca399
56;56;38;R2 - No food found;4;4;100,0;21,0;3d01c9ef-4fd7-4942-856e-267839a2876b
56;56;37;R1 - Eat grass;4;4;86,0;8,0;b60394b2-4016-47a8-b155-8749447f765c
56;56;31;R1 - Eat grass;4;4;21,0;25,0;57037ac7-e55b-4144-af45-43401ebac85f
56;56;70;R1 - Eat grass;4;4;93,0;33,0;468a0090-c7ba-492f-9e87-cfa43b3e29d6
56;56;44;R1 - Eat grass;4;4;41,0;5,0;0f469e51-e957-450e-8ce0-d168db502cc1
56;56;41;R1 - Eat grass;4;4;29,0;69,0;5506b9c2-9feb-4b39-b7d2-06c56585e6f6
56;56;20;R1 - Eat grass;4;4;21,0;86,0;f463af7d-d5db-443a-928d-c900d98889eb
56;56;18;R1 - Eat grass;4;4;59,0;99,0;a329f771-a8cc-44f2-98c9-312bd2b121d1
56;56;17;R1 - Eat grass;4;4;75,0;87,0;0e5cb4eb-8156-48e2-8ca7-ae202ededfc1
56;56;86;R1 - Eat grass;4;4;95,0;54,0;38d950ad-2c90-44ab-bda7-2d71647f3823
56;56;169;R1 - Eat grass;4;4;87,0;91,0;51e7366f-19a9-464a-b129-d7673f5d2dfb
56;56;81;R1 - Eat grass;4;4;54,0;18,0;15592dbf-e4d1-415b-9c69-783b5abb349f
56;56;91;R1 - Eat grass;4;4;40,0;86,0;da124e5c-e4c9-42dd-8ca0-07a2b7e52f38
56;56;30;R1 - Eat grass;4;4;41,0;75,0;da9ecc16-ead9-4abd-82a8-66878c6db6d0
56;56;42;R1 - Eat grass;4;4;64,0;10,0;75369747-1047-4207-bea2-74192e4f91d0
56;56;103;R1 - Eat grass;4;4;60,0;30,0;1f5a2724-2c74-453d-8cee-b67ccec741c3
56;56;62;R1 - Eat grass;4;4;60,0;40,0;60f55c01-16e1-403f-8858-6ccfc3e6f027
56;56;64;R1 - Eat grass;4;4;65,0;77,0;755c5c38-25cb-4956-82cb-42220b68fa9d
56;56;58;R1 - Eat grass;4;4;10,0;42,0;8a08cb80-dc24-4cbc-9edb-6d3d640555bc
56;56;28;R1 - Eat grass;4;4;11,0;67,0;bdfd8113-48b3-455d-9b16-bbd55924d227
56;56;90;R2 - No food found;4;4;100,0;87,0;ac39e36e-efb0-47e9-8c21-d1f520e8e317
56;56;79;R1 - Eat grass;4;4;10,0;85,0;93d82e10-4886-4511-bae4-84e6d6c1b289
56;56;21;R2 - No food found;4;4;100,0;85,0;56e35e64-5652-4448-937b-62fb94cf7918
56;56;26;R2 - No food found;4;4;100,0;61,0;ab107974-b5df-4de3-92b2-e829e783619e
56;56;56;R1 - Eat grass;4;4;29,0;61,0;93fdb593-a360-4ac9-9b31-2232d5c56bfe
56;56;84;R1 - Eat grass;4;4;35,0;75,0;7fd68179-696b-4590-bb4a-f515f85ab1e3
56;56;44;R1 - Eat grass;4;4;27,0;33,0;eb8d3ff1-1256-465d-adc9-234101394628
56;56;49;R1 - Eat grass;4;4;39,0;9,0;5c2b5d83-6834-4be2-a1e2-2b04bf8cbfb9
56;56;27;R1 - Eat grass;4;4;8,0;67,0;59836887-7418-483a-a8bf-b80a1fcdb5fc
56;56;65;R1 - Eat grass;4;4;25,0;45,0;a7d74109-0058-4b7e-93d1-999afcf16ea9
56;56;41;R1 - Eat grass;4;4;86,0;68,0;b4c62eee-e3ac-45b4-9ea0-aba18b478378
56;56;29;R1 - Eat grass;4;4;33,0;44,0;02b2f784-e951-46b2-b896-c382f5d4bffa
56;56;23;R1 - Eat grass;4;4;52,0;23,0;2aeeee6b-fe17-4f5f-8d79-1066bbd5cc5b
56;56;79;R1 - Eat grass;4;4;78,0;6,0;4ca02dd6-9c23-436e-9b72-6a90c529b619
56;56;171;R1 - Eat grass;4;4;82,0;75,0;e6713625-6962-4a83-9e42-a6aa5ca58540
56;56;121;R1 - Eat grass;4;4;36,0;86,0;e57475f5-f2fe-44ed-98ef-ff82e0bffb87
56;56;75;R1 - Eat grass;4;4;27,0;76,0;3695aefa-ef47-419a-a674-45f4eca167cd
56;56;20;R2 - No food found;4;4;100,0;80,0;503255e5-6f57-41e6-91db-9a33d9061cad
56;56;32;R1 - Eat grass;4;4;18,0;57,0;1da22eee-9573-4189-a4be-8436a2bdf2cc
56;56;90;R1 - Eat grass;4;4;59,0;45,0;b535c5c1-52a7-4f64-b251-f0157fa62512
56;56;70;R1 - Eat grass;4;4;23,0;32,0;72140bf9-a9dc-4166-a3c6-37af693d87d7
56;56;50;R1 - Eat grass;4;4;41,0;49,0;13814d12-597f-40ce-a61c-78423eb0ffb9
56;56;5;R2 - No food found;4;4;87,0;100,0;89026ed7-7ebd-4d82-97ad-b8b97e2cf499
56;56;35;R1 - Eat grass;4;4;81,0;12,0;2ba4a55a-7ffd-4303-8a05-b024ce853003
56;56;46;R1 - Eat grass;4;4;74,0;14,0;3d2c1456-2b89-4888-9b31-8cc5a75d8a54
56;56;154;R2 - No food found;4;4;100,0;96,0;069491bc-9b3b-4c0a-aff0-26987fd5975b
56;56;122;R2 - No food found;4;4;100,0;68,0;21043534-262f-42c1-a123-473172ed03cb
56;56;16;R2 - No food found;4;4;100,0;17,0;fef183e7-7761-4e41-866c-d07cb97ce21f
56;56;105;R1 - Eat grass;4;4;72,0;25,0;10920320-25c5-4539-830d-24e40b78c2ce
56;56;33;R1 - Eat grass;4;4;41,0;37,0;df7a972c-5296-4876-9eec-50e1380d1628
56;56;37;R1 - Eat grass;4;4;97,0;3,0;09d00726-85b0-487a-b887-b4c502dffe76
56;56;73;R1 - Eat grass;4;4;95,0;32,0;23f9b50b-90d3-46e7-b100-595350cd0dc1
56;56;73;R1 - Eat grass;4;4;97,0;32,0;f5c83624-fa10-4a1b-b918-235654e8ad74
56;56;86;R1 - Eat grass;4;4;56,0;38,0;3f950806-a9cb-423c-bf44-6608bd5a4141
56;56;50;R2 - No food found;4;4;73,0;100,0;15c0f5e3-9285-43a9-9735-31543288fb43
56;56;38;R1 - Eat grass;4;4;62,0;73,0;2d3b71de-c787-4a71-8288-1cb35d819cf8
56;56;33;R1 - Eat grass;4;4;21,0;74,0;b2b92281-96d1-4556-9c9b-21687cef2bca
56;56;65;R1 - Eat grass;4;4;41,0;26,0;a64b6305-3db0-48c6-816a-0f5fb2301f95
56;56;60;R1 - Eat grass;4;4;47,0;66,0;eb25a967-102a-445d-8864-8da49ab51d23
56;56;57;R1 - Eat grass;4;4;32,0;68,0;12699d74-c783-46cc-9b22-ba3595e8dd1c
56;56;87;R1 - Eat grass;4;4;90,0;14,0;89a142ab-10c9-433e-b41d-7bae6582023e
56;56;107;R1 - Eat grass;4;4;68,0;74,0;8ba747c7-4929-4fce-9de6-f408f5468942
56;56;32;R1 - Eat grass;4;4;36,0;80,0;2ec43f3d-aa7a-4999-86db-08ae4eb17b78
56;56;42;R2 - No food found;4;4;100,0;82,0;49298475-2618-456e-8b4b-cd3d0ede71bc
56;56;38;R1 - Eat grass;4;4;41,0;26,0;93225bde-9e8a-48aa-bf43-f5475fcd02e1
56;56;48;R1 - Eat grass;4;4;20,0;7,0;acea9c0a-5db3-40ef-bb94-657e31dc9439
56;56;150;R1 - Eat grass;4;4;50,0;76,0;585c0b51-b59b-437b-b2f5-87615ed95514
56;56;60;R1 - Eat grass;4;4;27,0;18,0;399b91ba-37a7-428e-b68c-4beba432b87e
56;56;56;R1 - Eat grass;4;4;9,0;95,0;97739507-d11e-4f9b-a731-0470ed3b017c
56;56;45;R1 - Eat grass;4;4;78,0;59,0;c9fb5482-5ed8-4d50-904a-62f76503d5bf
56;56;71;R1 - Eat grass;4;4;95,0;20,0;67dcbe7b-89b8-44e9-8fa0-f1b512d285ac
56;56;136;R1 - Eat grass;4;4;69,0;22,0;2d30dfa6-42b4-4b71-83b3-2b55170b286c
56;56;24;R1 - Eat grass;4;4;45,0;33,0;87a23c3d-2884-4b42-8a8e-c42ae46db457
56;56;119;R1 - Eat grass;4;4;21,0;72,0;f0bbe619-335d-429f-872c-3f9f42144027
56;56;22;R1 - Eat grass;4;4;69,0;41,0;e96903fc-caba-4983-aa44-1a0836822131
56;56;45;R1 - Eat grass;4;4;71,0;91,0;83113295-ba31-4368-ad1b-7f52491d6757
56;56;27;R2 - No food found;4;4;0,0;100,0;0ee8b222-4bb9-4582-b6ee-2ccca7cb2669
56;56;71;R1 - Eat grass;4;4;65,0;88,0;81c57b86-cfdd-4db6-aa80-9288587f1e1d
56;56;71;R1 - Eat grass;4;4;28,0;19,0;2b35da18-eb98-4d73-91a5-45094043c2dd
56;56;41;R1 - Eat grass;4;4;20,0;6,0;48e471e7-dab1-4709-bf10-3a6414ec7dd8
56;56;77;R1 - Eat grass;4;4;65,0;76,0;3b4b33f4-a395-45fd-a17d-56d0d7db03a0
56;56;96;R1 - Eat grass;4;4;58,0;66,0;1442e605-f4ba-4b56-a119-5a3498c63063
56;56;76;R1 - Eat grass;4;4;95,0;61,0;cc9f3aac-0cf0-46f9-b7f9-a90457412ef5
56;56;33;R1 - Eat grass;4;4;51,0;14,0;58b84647-80fe-411d-8ca3-16a6d0d00117
56;56;46;R2 - No food found;4;4;100,0;64,0;970f488f-fc0a-4c37-8b8f-919596f2274f
56;56;20;R1 - Eat grass;4;4;97,0;92,0;e4b2a86c-6f01-4920-97ee-8989c7ac40a0
56;56;51;R1 - Eat grass;4;4;27,0;86,0;734d3034-465a-4ce7-98c6-990c6c1b3d0b
56;56;67;R1 - Eat grass;4;4;71,0;8,0;10505657-9a42-49e2-9631-e37ffc031b33
56;56;32;R2 - No food found;4;4;100,0;55,0;3d543564-ddd6-4496-8740-eee17fa399c6
56;56;56;R1 - Eat grass;4;4;44,0;53,0;95e1ad94-ed27-478c-8ed6-e57055235eb5
56;56;46;R1 - Eat grass;4;4;8,0;92,0;c411434c-1a6e-4f3d-80b1-a7c158b310ae
56;56;70;R1 - Eat grass;4;4;29,0;79,0;954e1d1d-4076-47d5-a3de-ddf1e46ccbfa
56;56;74;R1 - Eat grass;4;4;97,0;0,0;c0968c40-c5bd-4025-80bf-fb9d0b70ec1b
56;56;38;R1 - Eat grass;4;4;81,0;21,0;7a11a1c9-88e8-4417-8206-cd34fe2d28e4
56;56;36;R1 - Eat grass;4;4;62,0;99,0;488797c2-b6c0-44f8-88a4-531eb42a5e54
56;56;18;R1 - Eat grass;4;4;74,0;30,0;f60d9fc5-f261-412b-a511-dafa56caaefc
56;56;86;R1 - Eat grass;4;4;9,0;74,0;e0707f33-5c30-4fe3-897e-774cc3d2ab1b
56;56;10;R2 - No food found;4;4;100,0;60,0;7809e5a2-638c-4247-97a6-4932658d8721
56;56;79;R1 - Eat grass;4;4;56,0;18,0;db5930bc-caac-4b4b-af37-16b4c1ac8a66
56;56;60;R1 - Eat grass;4;4;66,0;63,0;0d070861-ce0e-46bd-a2af-b5bca0ca8c63
56;56;36;R1 - Eat grass;4;4;14,0;78,0;f4d2057b-e7d6-438e-a44f-831828f0a6a7
56;56;47;R1 - Eat grass;4;4;43,0;26,0;6cc3f4de-16c9-4cab-be3c-2d2880eeb4a0
56;56;74;R1 - Eat grass;4;4;82,0;39,0;be5c4dd6-3733-4fdc-a3b7-14e0b8a72628
56;56;24;R1 - Eat grass;4;4;76,0;99,0;0057b0d5-3f2d-4ed2-90c9-2026655a0d6a
56;56;92;R1 - Eat grass;4;4;25,0;57,0;cdc6e938-c456-4324-8056-413f3e1e3241
56;56;61;R1 - Eat grass;4;4;90,0;8,0;9bd782f7-7a3e-40ed-abe5-be7264bb8d85
56;56;107;R1 - Eat grass;4;4;25,0;20,0;ed8623dd-83ed-40b7-b683-57851456c793
56;56;108;R1 - Eat grass;4;4;60,0;22,0;8ba75f60-acd3-4c0b-a43c-b79beb5b8c29
56;56;36;R1 - Eat grass;4;4;14,0;84,0;a7bd405c-db50-4d42-879a-3faf995ea8ba
56;56;100;R1 - Eat grass;4;4;54,0;22,0;b43f9f7a-4f3c-44d4-ae44-3ff5a8b81d90
56;56;55;R2 - No food found;4;4;100,0;72,0;8ae11199-0bdb-4389-9fab-a1a807b5b7b5
56;56;123;R1 - Eat grass;4;4;76,0;5,0;6b4391f9-fae0-4892-8702-fd9c15551751
56;56;81;R1 - Eat grass;4;4;77,0;43,0;5038279d-fe2b-419f-9e19-9974adc27761
56;56;132;R1 - Eat grass;4;4;48,0;15,0;98b79f47-6e15-4d2a-a544-d112c9ff1fd5
56;56;53;R1 - Eat grass;4;4;42,0;18,0;14cef8c0-aadd-44fb-9b38-0954f9e57b47
56;56;105;R1 - Eat grass;4;4;42,0;34,0;629ceb42-d818-4899-af35-bc8cdddf9b94
56;56;85;R1 - Eat grass;4;4;29,0;26,0;8ab58f55-f1f3-42c8-a451-146e980d37f9
56;56;97;R1 - Eat grass;4;4;99,0;68,0;4b10bc5d-69ba-4492-a776-b5daccb03eab
56;56;23;R1 - Eat grass;4;4;96,0;34,0;39677188-13c2-4c1e-8426-356dcc781ab7
56;56;90;R1 - Eat grass;4;4;67,0;9,0;5ea1d0fc-d47f-4355-84db-53e895ccd8b9
56;56;50;R2 - No food found;4;4;100,0;16,0;ebd710c1-5e59-4794-8182-66e4c9985508
56;56;79;R1 - Eat grass;4;4;46,0;95,0;4911824b-be17-44a8-b5c0-6ec0acd9d151
56;56;68;R1 - Eat grass;4;4;29,0;71,0;19bf77d4-e0b6-43de-b4d3-7ae6c4ee1900
56;56;29;R1 - Eat grass;4;4;50,0;95,0;6b631a0a-006f-4250-8cf3-727787322e0e
56;56;41;R1 - Eat grass;4;4;47,0;47,0;a9161015-809a-43fe-a070-5aab97cc65f4
56;56;4;R2 - No food found;4;4;100,0;89,0;cdf5d93f-5557-48bb-9705-85729c025564
56;56;42;R1 - Eat grass;4;4;25,0;31,0;3f3ce0a2-d84a-4d67-b099-0015eb671546
56;56;136;R1 - Eat grass;4;4;63,0;50,0;5329fa39-b43b-4f7c-b246-61369d6be57e
56;56;39;R1 - Eat grass;4;4;77,0;60,0;e922af3d-63d9-46c3-9313-2c1adae2e035
56;56;58;R1 - Eat grass;4;4;80,0;23,0;f0b59c2a-00f5-4f63-88ab-99ca475f5fbe
57;57;52;R1 - Eat grass;4;4;73,0;88,0;e58164f1-bbf0-4f7b-906a-91ae5c9b7b4e
57;57;19;R1 - Eat grass;4;4;9,0;85,0;51ce38a0-d3c7-4eb2-9d4a-dbd6b57a5bdc
57;57;53;R1 - Eat grass;4;4;41,0;25,0;257549f6-ef53-42d4-925b-190c9e2055a6
57;57;65;R1 - Eat grass;4;4;47,0;38,0;cba8c718-ef1e-4b71-aa2b-b7d978902ec5
57;57;50;R1 - Eat grass;4;4;23,0;88,0;6020c978-024d-42d8-9267-ccbc5c091365
57;57;51;R1 - Eat grass;4;4;60,0;87,0;c6ea9cdd-b19e-47c3-8533-ab13eb437ba5
57;57;88;R1 - Eat grass;4;4;70,0;1,0;bb6e556f-ac1e-4d1c-b334-8be41e78f006
57;57;72;R1 - Eat grass;4;4;67,0;39,0;0cff378f-64f3-457a-a3bb-111192e2fdd4
57;57;34;R1 - Eat grass;4;4;57,0;11,0;edcb766a-57a5-4631-975d-5a610a474475
57;57;61;R1 - Eat grass;4;4;60,0;88,0;6cb5c94d-74b7-4bcf-96cd-60fab0acce3e
57;57;43;R2 - No food found;4;4;100,0;8,0;d488c9da-4986-40b5-8b8d-1cfbb03b8aed
57;57;46;R1 - Eat grass;4;4;75,0;55,0;7001fc3f-ed2a-4029-828a-11bb471185d9
57;57;109;R1 - Eat grass;4;4;82,0;2,0;8c077279-edac-46bf-9f01-75218c4955c7
57;57;25;R1 - Eat grass;4;4;60,0;7,0;e93f5fed-a8cb-489c-a878-62cb36b75f54
57;57;57;R1 - Eat grass;4;4;16,0;37,0;93e57548-d0e2-4926-83bb-b9412f4edf7c
57;57;46;R1 - Eat grass;4;4;27,0;74,0;148f55f7-d591-4f1d-a5e7-a0f33a61f8ff
57;57;63;R1 - Eat grass;4;4;24,0;82,0;76217087-cb8f-43be-a1eb-856d4e0bc73d
57;57;44;R1 - Eat grass;4;4;63,0;36,0;a28529ec-07af-4397-a26e-a5e89cb7a9b6
57;57;53;R1 - Eat grass;4;4;39,0;66,0;d241e086-3ca0-41f5-ba0c-91db9c7a52dc
57;57;37;R1 - Eat grass;4;4;76,0;91,0;caadd8ce-6e21-45a4-aa2f-d8486d335f66
57;57;62;R1 - Eat grass;4;4;80,0;38,0;8e200e30-38cb-43b1-bfbe-5fb7a5c5608a
57;57;97;R1 - Eat grass;4;4;83,0;20,0;a80ea4b7-04f6-4bd7-8eb7-e4846602830b
57;57;26;R1 - Eat grass;4;4;41,0;75,0;054027e6-32d1-4645-9801-a302d29f91ed
57;57;65;R1 - Eat grass;4;4;73,0;15,0;36251531-a8c5-41c5-9328-2d05b00aba97
57;57;30;R1 - Eat grass;4;4;53,0;96,0;5b39ecd4-396e-404e-a70f-daba63f5a84e
57;57;49;R1 - Eat grass;4;4;49,0;60,0;3f8399b5-35c0-4c52-a11a-1df7caaa4299
57;57;129;R1 - Eat grass;4;4;38,0;60,0;4e6d4841-e0d7-4344-813b-9c2522d87823
57;57;24;R1 - Eat grass;4;4;39,0;71,0;63829d79-6f9f-41db-861c-e76d27bb0da0
57;57;59;R1 - Eat grass;4;4;50,0;36,0;252e9bed-b1e4-49f2-acfe-091df1157f31
57;57;67;R2 - No food found;4;4;100,0;82,0;e8900be0-8cc2-42ba-8e7b-f4033b68f49d
